Time,Theta,Velocity,Error
30.9,1407.92,-60.0493,91.481
30.91,1407.32,-59.6689,92.0815
30.92,1406.73,-59.2879,92.6782
30.93,1406.14,-58.9065,93.2711
30.94,1405.55,-58.5245,93.8601
30.95,1404.97,-58.1419,94.4454
30.96,1404.4,-57.7589,95.0268
30.97,1403.82,-57.3754,95.6044
30.98,1403.25,-56.9915,96.1782
30.99,1402.69,-56.6071,96.7481
31,1402.12,-56.2222,97.3141
31.01,1401.57,-55.8369,97.8764
31.02,1401.01,-55.4511,98.4347
31.03,1400.46,-55.0649,98.9892
31.04,1399.91,-54.6784,99.5399
31.05,1399.37,-54.2914,100.087
31.06,1398.83,-53.904,100.63
31.07,1398.3,-53.5163,101.169
31.08,1397.76,-53.1282,101.704
31.09,1397.24,-52.7397,102.235
31.1,1396.71,-52.3509,102.762
31.11,1396.19,-51.9617,103.286
31.12,1395.68,-51.5723,103.806
31.13,1395.17,-51.1825,104.321
31.14,1394.66,-50.7924,104.833
31.15,1394.15,-50.402,105.341
31.16,1393.65,-50.0113,105.845
31.17,1393.16,-49.6204,106.345
31.18,1392.67,-49.2292,106.841
31.19,1392.18,-48.8378,107.334
31.2,1391.69,-48.4461,107.822
31.21,1391.21,-48.0541,108.307
31.22,1390.74,-47.662,108.787
31.23,1390.26,-47.2697,109.264
31.24,1389.79,-46.8771,109.736
31.25,1389.33,-46.4844,110.205
31.26,1388.87,-46.0915,110.67
31.27,1388.41,-45.6984,111.131
31.28,1387.96,-45.3051,111.588
31.29,1387.51,-44.9117,112.041
31.3,1387.06,-44.5182,112.49
31.31,1386.62,-44.1246,112.935
31.32,1386.19,-43.7308,113.376
31.33,1385.75,-43.3369,113.814
31.34,1385.32,-42.9429,114.247
31.35,1384.9,-42.5489,114.677
31.36,1384.48,-42.1547,115.102
31.37,1384.06,-41.7605,115.524
31.38,1383.65,-41.3663,115.941
31.39,1383.24,-40.9719,116.355
31.4,1382.83,-40.5776,116.765
31.41,1382.43,-40.1832,117.17
31.42,1382.03,-39.7888,117.572
31.43,1381.64,-39.3944,117.97
31.44,1381.25,-39,118.364
31.45,1380.86,-38.6056,118.754
31.46,1380.48,-38.2113,119.14
31.47,1380.1,-37.817,119.522
31.48,1379.73,-37.4227,119.9
31.49,1379.36,-37.0284,120.275
31.5,1378.99,-36.6343,120.645
31.51,1378.63,-36.2402,121.011
31.52,1378.27,-35.8461,121.374
31.53,1377.91,-35.4522,121.732
31.54,1377.56,-35.0584,122.087
31.55,1377.22,-34.6647,122.437
31.56,1376.87,-34.2711,122.784
31.57,1376.53,-33.8776,123.127
31.58,1376.2,-33.4843,123.465
31.59,1375.87,-33.0911,123.8
31.6,1375.54,-32.698,124.131
31.61,1375.22,-32.3052,124.458
31.62,1374.9,-31.9125,124.781
31.63,1374.58,-31.52,125.1
31.64,1374.27,-31.1277,125.415
31.65,1373.97,-30.7356,125.727
31.66,1373.66,-30.3437,126.034
31.67,1373.66,0,126.338
31.68,1373.31,-35.6417,126.338
31.69,1373.31,0,126.694
31.7,1372.96,-34.7747,126.694
31.71,1372.96,0,127.042
31.72,1372.62,-33.9081,127.042
31.73,1372.62,0,127.381
31.74,1372.29,-33.0421,127.381
31.75,1372.29,0,127.711
31.76,1371.97,-32.1767,127.711
31.77,1371.97,0,128.033
31.78,1371.65,-31.312,128.033
31.79,1371.65,0,128.346
31.8,1371.35,-30.4479,128.346
31.81,1371.35,0,128.651
31.82,1371.35,0,128.651
31.83,1371.35,0,128.651
31.84,1371.35,0,128.651
31.85,1371.35,0,128.651
31.86,1371.35,0,128.651
31.87,1371.35,0,128.651
31.88,1371.35,0,128.651
31.89,1371.35,0,128.651
31.9,1371.35,0,128.651
31.91,1371.35,0,128.651
31.92,1371.35,0,128.651
31.93,1371.35,0,128.651
31.94,1371.35,0,128.651
31.95,1371.35,0,128.651
31.96,1371.35,0,128.651
31.97,1371.35,0,128.651
31.98,1371.35,0,128.651
31.99,1371.35,0,128.651
32,1371.35,0,128.651
32.01,1371.35,0,128.651
32.02,1371.35,0,128.651
32.03,1371.35,0,128.651
32.04,1371.35,0,128.651
32.05,1371.35,0,128.651
32.06,1371.35,0,128.651
32.07,1371.35,0,128.651
32.08,1371.35,0,128.651
32.09,1371.35,0,128.651
32.1,1371.35,0,128.651
32.11,1371.35,0,128.651
32.12,1371.35,0,128.651
32.13,1371.35,0,128.651
32.14,1371.35,0,128.651
32.15,1371.35,0,128.651
32.16,1371.35,0,128.651
32.17,1371.35,0,128.651
32.18,1371.35,0,128.651
32.19,1371.35,0,128.651
32.2,1371.35,0,128.651
32.21,1371.35,0,128.651
32.22,1371.35,0,128.651
32.23,1371.35,0,128.651
32.24,1371.35,0,128.651
32.25,1371.35,0,128.651
32.26,1371.35,0,128.651
32.27,1371.35,0,128.651
32.28,1371.35,0,128.651
32.29,1371.35,0,128.651
32.3,1371.35,0,128.651
32.31,1371.35,0,128.651
32.32,1371.35,0,128.651
32.33,1371.35,0,128.651
32.34,1371.35,0,128.651
32.35,1371.35,0,128.651
32.36,1371.35,0,128.651
32.37,1371.35,0,128.651
32.38,1371.35,0,128.651
32.39,1371.35,0,128.651
32.4,1371.35,0,128.651
32.41,1371.35,0,128.651
32.42,1371.35,0,128.651
32.43,1371.35,0,128.651
32.44,1371.35,0,128.651
32.45,1371.35,0,128.651
32.46,1371.35,0,128.651
32.47,1371.35,0,128.651
32.48,1371.35,0,128.651
32.49,1371.35,0,128.651
32.5,1371.35,0,128.651
32.51,1371.35,0,128.651
32.52,1371.35,0,128.651
32.53,1371.35,0,128.651
32.54,1371.35,0,128.651
32.55,1371.35,0,128.651
32.56,1371.35,0,128.651
32.57,1371.35,0,128.651
32.58,1371.35,0,128.651
32.59,1371.35,0,128.651
32.6,1371.35,0,128.651
32.61,1371.35,0,128.651
32.62,1371.35,0,128.651
32.63,1371.35,0,128.651
32.64,1371.35,0,128.651
32.65,1371.35,0,128.651
32.66,1371.35,0,128.651
32.67,1371.35,0,128.651
32.68,1371.35,0,128.651
32.69,1371.35,0,128.651
32.7,1371.35,0,128.651
32.71,1371.35,0,128.651
32.72,1371.35,0,128.651
32.73,1371.35,0,128.651
32.74,1371.35,0,128.651
32.75,1371.35,0,128.651
32.76,1371.35,0,128.651
32.77,1371.35,0,128.651
32.78,1371.35,0,128.651
32.79,1371.35,0,128.651
32.8,1371.35,0,128.651
32.81,1371.35,0,128.651
32.82,1371.35,0,128.651
32.83,1371.35,0,128.651
32.84,1371.35,0,128.651
32.85,1371.35,0,128.651
32.86,1371.35,0,128.651
32.87,1371.35,0,128.651
32.88,1371.35,0,128.651
32.89,1371.35,0,128.651
32.9,1371.35,0,128.651
32.91,1371.35,0,128.651
32.92,1371.35,0,128.651
32.93,1371.35,0,128.651
32.94,1371.35,0,128.651
32.95,1371.35,0,128.651
32.96,1371.35,0,128.651
32.97,1371.35,0,128.651
32.98,1371.35,0,128.651
32.99,1371.35,0,128.651
33,1371.35,0,128.651
33.01,1371.35,0,128.651
33.02,1371.35,0,128.651
33.03,1371.35,0,128.651
33.04,1371.35,0,128.651
33.05,1371.35,0,128.651
33.06,1371.35,0,128.651
33.07,1371.35,0,128.651
33.08,1371.35,0,128.651
33.09,1371.35,0,128.651
33.1,1371.35,0,128.651
33.11,1371.35,0,128.651
33.12,1371.35,0,128.651
33.13,1371.35,0,128.651
33.14,1371.35,0,128.651
33.15,1371.35,0,128.651
33.16,1371.35,0,128.651
33.17,1371.35,0,128.651
33.18,1371.35,0,128.651
33.19,1371.35,0,128.651
33.2,1371.35,0,128.651
33.21,1371.35,0,128.651
33.22,1371.35,0,128.651
33.23,1371.35,0,128.651
33.24,1371.35,0,128.651
33.25,1371.35,0,128.651
33.26,1371.35,0,128.651
33.27,1371.35,0,128.651
33.28,1371.35,0,128.651
33.29,1371.35,0,128.651
33.3,1371.35,0,128.651
33.31,1371.35,0,128.651
33.32,1371.35,0,128.651
33.33,1371.35,0,128.651
33.34,1371.35,0,128.651
33.35,1371.35,0,128.651
33.36,1371.35,0,128.651
33.37,1371.65,30.2378,128.651
33.38,1371.65,0,128.348
33.39,1371.96,30.9172,128.348
33.4,1371.96,0,128.039
33.41,1372.28,31.5927,128.039
33.42,1372.28,0,127.723
33.43,1372.6,32.2642,127.723
33.44,1372.6,0,127.4
33.45,1372.93,32.9319,127.4
33.46,1372.93,0,127.071
33.47,1373.26,33.5955,127.071
33.48,1373.26,0,126.735
33.49,1373.61,34.2551,126.735
33.5,1373.61,0,126.393
33.51,1373.96,34.9107,126.393
33.52,1373.96,0,126.044
33.53,1374.31,35.5622,126.044
33.54,1374.31,0,125.688
33.55,1374.67,36.2097,125.688
33.56,1374.67,0,125.326
33.57,1375.04,36.853,125.326
33.58,1375.04,0,124.957
33.59,1375.42,37.4922,124.957
33.6,1375.72,30.255,124.582
33.61,1376.04,31.9845,124.28
33.62,1376.36,31.9145,123.96
33.63,1376.68,32.2037,123.641
33.64,1377.01,32.4192,123.319
33.65,1377.33,32.6479,122.995
33.66,1377.66,32.8722,122.668
33.67,1377.99,33.0957,122.339
33.68,1378.32,33.3178,122.008
33.69,1378.66,33.5384,121.675
33.7,1379,33.7577,121.34
33.71,1379.34,33.9756,121.002
33.72,1379.68,34.1921,120.663
33.73,1380.02,34.4071,120.321
33.74,1380.37,34.6208,119.977
33.75,1380.72,34.8331,119.63
33.76,1381.07,35.044,119.282
33.77,1381.42,35.2535,118.932
33.78,1381.78,35.4616,118.579
33.79,1382.13,35.6683,118.224
33.8,1382.49,35.8735,117.868
33.81,1382.85,36.0774,117.509
33.82,1383.21,36.2798,117.148
33.83,1383.58,36.4808,116.785
33.84,1383.95,36.6805,116.421
33.85,1384.31,36.8787,116.054
33.86,1384.69,37.0754,115.685
33.87,1385.06,37.2708,115.314
33.88,1385.43,37.4647,114.942
33.89,1385.81,37.6572,114.567
33.9,1386.19,37.8483,114.19
33.91,1386.57,38.038,113.812
33.92,1386.95,38.2263,113.431
33.93,1387.33,38.4131,113.049
33.94,1387.72,38.5985,112.665
33.95,1388.11,38.7824,112.279
33.96,1388.5,38.965,111.891
33.97,1388.89,39.1461,111.502
33.98,1389.28,39.3257,111.11
33.99,1389.68,39.504,110.717
34,1390.07,39.6808,110.322
34.01,1390.47,39.8562,109.925
34.02,1390.87,40.0301,109.526
34.03,1391.28,40.2026,109.126
34.04,1391.68,40.3737,108.724
34.05,1392.09,40.5433,108.32
34.06,1392.49,40.7115,107.915
34.07,1392.9,40.8782,107.508
34.08,1393.31,41.0435,107.099
34.09,1393.72,41.2074,106.689
34.1,1394.14,41.3699,106.277
34.11,1394.55,41.5308,105.863
34.12,1394.97,41.6904,105.448
34.13,1395.39,41.8485,105.031
34.14,1395.81,42.0052,104.612
34.15,1396.23,42.1604,104.192
34.16,1396.65,42.3142,103.771
34.17,1397.08,42.4665,103.347
34.18,1397.5,42.6174,102.923
34.19,1397.93,42.7669,102.497
34.2,1398.36,42.9149,102.069
34.21,1398.79,43.0615,101.64
34.22,1399.22,43.2066,101.209
34.23,1399.66,43.3503,100.777
34.24,1400.09,43.4925,100.344
34.25,1400.53,43.6333,99.9086
34.26,1400.97,43.7727,99.4723
34.27,1401.4,43.9106,99.0346
34.28,1401.85,44.0471,98.5955
34.29,1402.29,44.1821,98.155
34.3,1402.73,44.3157,97.7132
34.31,1403.17,44.4478,97.27
34.32,1403.62,44.5785,96.8255
34.33,1404.07,44.7078,96.3798
34.34,1404.52,44.8356,95.9327
34.35,1404.97,44.962,95.4843
34.36,1405.42,45.0869,95.0347
34.37,1405.87,45.2104,94.5838
34.38,1406.32,45.3325,94.1317
34.39,1406.78,45.4531,93.6784
34.4,1407.23,45.5723,93.2239
34.41,1407.69,45.6901,92.7681
34.42,1408.15,45.8064,92.3112
34.43,1408.61,45.9213,91.8532
34.44,1409.07,46.0347,91.394
34.45,1409.53,46.1467,90.9336
34.46,1409.99,46.2573,90.4722
34.47,1410.45,46.3664,90.0096
34.48,1410.92,46.4741,89.5459
34.49,1411.38,46.5804,89.0812
34.5,1411.85,46.6853,88.6154
34.51,1412.32,46.7887,88.1485
34.52,1412.79,46.8907,87.6806
34.53,1413.26,46.9912,87.2117
34.54,1413.73,47.0904,86.7418
34.55,1414.2,47.1881,86.2709
34.56,1414.67,47.2844,85.799
34.57,1415.15,47.3793,85.3262
34.58,1415.62,47.4727,84.8524
34.59,1416.1,47.5647,84.3777
34.6,1416.57,47.6553,83.902
34.61,1417.05,47.7445,83.4255
34.62,1417.53,47.8323,82.948
34.63,1418.01,47.9187,82.4697
34.64,1418.49,48.0036,81.9905
34.65,1418.97,48.0871,81.5105
34.66,1419.45,48.1693,81.0296
34.67,1419.93,48.25,80.5479
34.68,1420.42,48.3293,80.0654
34.69,1420.9,48.4072,79.5821
34.7,1421.39,48.4837,79.098
34.71,1421.87,48.5587,78.6132
34.72,1422.36,48.6324,78.1276
34.73,1422.85,48.7047,77.6413
34.74,1423.33,48.7756,77.1542
34.75,1423.82,48.8451,76.6665
34.76,1424.31,48.9132,76.178
34.77,1424.8,48.9799,75.6889
34.78,1425.29,49.0452,75.1991
34.79,1425.78,49.1092,74.7087
34.8,1426.27,49.1717,74.2176
34.81,1426.77,49.2329,73.7258
34.82,1427.26,49.2926,73.2335
34.83,1427.75,49.351,72.7406
34.84,1428.25,49.408,72.2471
34.85,1428.74,49.4637,71.753
34.86,1429.24,49.5179,71.2584
34.87,1429.73,49.5708,70.7632
34.88,1430.23,49.6223,70.2675
34.89,1430.73,49.6725,69.7713
34.9,1431.22,49.7212,69.2745
34.91,1431.72,49.7687,68.7773
34.92,1432.22,49.8147,68.2796
34.93,1432.72,49.8594,67.7815
34.94,1433.22,49.9027,67.2829
34.95,1433.72,49.9447,66.7839
34.96,1434.22,49.9853,66.2844
34.97,1434.72,50.0246,65.7846
34.98,1435.22,50.0625,65.2843
34.99,1435.72,50.0991,64.7837
35,1436.22,50.1343,64.2827
35.01,1436.72,50.1682,63.7814
35.02,1437.22,50.2008,63.2797
35.03,1437.72,50.232,62.7777
35.04,1438.23,50.2619,62.2753
35.05,1438.73,50.2904,61.7727
35.06,1439.23,50.3177,61.2698
35.07,1439.74,50.3436,60.7666
35.08,1440.24,50.3682,60.2632
35.09,1440.74,50.3914,59.7595
35.1,1441.25,50.4134,59.2556
35.11,1441.75,50.434,58.7515
35.12,1442.26,50.4533,58.2471
35.13,1442.76,50.4713,57.7426
35.14,1443.27,50.488,57.2379
35.15,1443.77,50.5034,56.733
35.16,1444.28,50.5175,56.228
35.17,1444.78,50.5303,55.7228
35.18,1445.29,50.5418,55.2175
35.19,1445.79,50.552,54.7121
35.2,1446.3,50.5609,54.2066
35.21,1446.8,50.5686,53.701
35.22,1447.31,50.5749,53.1953
35.23,1447.82,50.58,52.6895
35.24,1448.32,50.5838,52.1837
35.25,1448.83,50.5863,51.6779
35.26,1449.33,50.5876,51.172
35.27,1449.84,50.5875,50.6661
35.28,1450.35,50.5863,50.1603
35.29,1450.85,50.5837,49.6544
35.3,1451.36,50.5799,49.1486
35.31,1451.86,50.5749,48.6428
35.32,1452.37,50.5686,48.137
35.33,1452.87,50.561,47.6313
35.34,1453.38,50.5522,47.1257
35.35,1453.89,50.5422,46.6202
35.36,1454.39,50.5309,46.1148
35.37,1454.9,50.5184,45.6095
35.38,1455.4,50.5047,45.1043
35.39,1455.91,50.4897,44.5992
35.4,1456.41,50.4735,44.0943
35.41,1456.91,50.4561,43.5896
35.42,1457.42,50.4375,43.0851
35.43,1457.92,50.4176,42.5807
35.44,1458.43,50.3966,42.0765
35.45,1458.93,50.3743,41.5725
35.46,1459.43,50.3508,41.0688
35.47,1459.94,50.3262,40.5653
35.48,1460.44,50.3003,40.062
35.49,1460.94,50.2733,39.559
35.5,1461.45,50.245,39.0563
35.51,1461.95,50.2156,38.5538
35.52,1462.45,50.185,38.0517
35.53,1462.95,50.1532,37.5498
35.54,1463.45,50.1202,37.0483
35.55,1463.95,50.0861,36.5471
35.56,1464.45,50.0508,36.0462
35.57,1464.95,50.0144,35.5457
35.58,1465.45,49.9767,35.0456
35.59,1465.95,49.938,34.5458
35.6,1466.45,49.8981,34.0464
35.61,1466.95,49.857,33.5475
35.62,1467.45,49.8148,33.0489
35.63,1467.95,49.7714,32.5507
35.64,1468.44,49.7269,32.053
35.65,1468.94,49.6813,31.5558
35.66,1469.44,49.6346,31.0589
35.67,1469.93,49.5867,30.5626
35.68,1470.43,49.5377,30.0667
35.69,1470.92,49.4876,29.5714
35.7,1471.42,49.4364,29.0765
35.71,1471.91,49.3841,28.5821
35.72,1472.41,49.3307,28.0883
35.73,1472.9,49.2761,27.595
35.74,1473.39,49.2205,27.1022
35.75,1473.88,49.1638,26.61
35.76,1474.37,49.106,26.1184
35.77,1474.86,49.0471,25.6273
35.78,1475.35,48.9872,25.1368
35.79,1475.84,48.9262,24.647
35.8,1476.33,48.8641,24.1577
35.81,1476.82,48.8009,23.6691
35.82,1477.31,48.7367,23.181
35.83,1477.79,48.6714,22.6937
35.84,1478.28,48.6051,22.207
35.85,1478.76,48.5377,21.7209
35.86,1479.25,48.4692,21.2355
35.87,1479.73,48.3998,20.7508
35.88,1480.22,48.3293,20.2668
35.89,1480.7,48.2577,19.7836
35.9,1481.18,48.1852,19.301
35.91,1481.66,48.1116,18.8191
35.92,1482.14,48.037,18.338
35.93,1482.62,47.9614,17.8576
35.94,1483.1,47.8847,17.378
35.95,1483.58,47.8071,16.8992
35.96,1484.06,47.7285,16.4211
35.97,1484.53,47.6488,15.9438
35.98,1485.01,47.5682,15.4673
35.99,1485.48,47.4866,14.9917
36,1485.96,47.404,14.5168
36.01,1486.43,47.3205,14.0427
36.02,1486.9,47.2359,13.5695
36.03,1487.37,47.1504,13.0972
36.04,1487.84,47.0639,12.6257
36.05,1488.31,46.9765,12.155
36.06,1488.78,46.8881,11.6853
36.07,1489.25,46.7988,11.2164
36.08,1489.72,46.7085,10.7484
36.09,1490.18,46.6173,10.2813
36.1,1490.65,46.5251,9.81515
36.11,1491.11,46.432,9.3499
36.12,1491.58,46.338,8.88557
36.13,1492.04,46.2431,8.42219
36.14,1492.5,46.1472,7.95976
36.15,1492.96,46.0504,7.49829
36.16,1493.42,45.9527,7.03779
36.17,1493.88,45.8542,6.57826
36.18,1494.34,45.7547,6.11972
36.19,1494.79,45.6543,5.66217
36.2,1495.25,45.553,5.20563
36.21,1495.7,45.4509,4.7501
36.22,1496.16,45.3478,4.29559
36.23,1496.61,45.2439,3.84211
36.24,1497.06,45.1391,3.38967
36.25,1497.51,45.0335,2.93828
36.26,1497.96,44.927,2.48795
36.27,1498.41,44.8196,2.03868
36.28,1498.86,44.7114,1.59048
36.29,1499.3,44.6023,1.14337
36.3,1499.75,44.4924,0.697344
36.31,1500.19,44.3817,0.252419
36.32,1500.63,44.2701,-0.191398
36.33,1501.08,44.1577,-0.634099
36.34,1501.52,44.0445,-1.07568
36.35,1501.96,43.9305,-1.51612
36.36,1502.39,43.8156,-1.95543
36.37,1502.83,43.7,-2.39358
36.38,1503.27,43.5835,-2.83058
36.39,1503.7,43.4662,-3.26642
36.4,1504.13,43.3482,-3.70108
36.41,1504.57,43.2294,-4.13456
36.42,1505,43.1097,-4.56685
36.43,1505.43,42.9893,-4.99795
36.44,1505.86,42.8682,-5.42785
36.45,1506.28,42.7462,-5.85653
36.46,1506.71,42.6235,-6.28399
36.47,1507.14,42.5001,-6.71022
36.48,1507.56,42.3758,-7.13523
36.49,1507.98,42.2509,-7.55898
36.5,1508.4,42.1252,-7.98149
36.51,1508.82,41.9987,-8.40274
36.52,1509.24,41.8716,-8.82273
36.53,1509.66,41.7437,-9.24145
36.54,1510.08,41.615,-9.65888
36.55,1510.49,41.4857,-10.075
36.56,1510.9,41.3556,-10.4899
36.57,1511.32,41.2249,-10.9034
36.58,1511.73,41.0934,-11.3157
36.59,1512.14,40.9612,-11.7266
36.6,1512.54,40.8284,-12.1362
36.61,1512.95,40.6948,-12.5445
36.62,1513.36,40.5606,-12.9515
36.63,1513.76,40.4257,-13.3571
36.64,1514.16,40.2901,-13.7613
36.65,1514.57,40.1539,-14.1642
36.66,1514.97,40.017,-14.5658
36.67,1515.36,39.8794,-14.9659
36.68,1515.76,39.7412,-15.3647
36.69,1516.16,39.6023,-15.7622
36.7,1516.55,39.4628,-16.1582
36.71,1516.95,39.3226,-16.5528
36.72,1517.34,39.1819,-16.946
36.73,1517.73,39.0405,-17.3378
36.74,1518.12,38.8984,-17.7283
36.75,1518.5,38.7558,-18.1172
36.76,1518.89,38.6125,-18.5048
36.77,1519.28,38.4687,-18.8909
36.78,1519.66,38.3242,-19.2756
36.79,1520.04,38.1792,-19.6588
36.8,1520.42,38.0335,-20.0406
36.81,1520.8,37.8873,-20.421
36.82,1521.18,37.7405,-20.7998
36.83,1521.55,37.5931,-21.1773
36.84,1521.93,37.4451,-21.5532
36.85,1522.3,37.2966,-21.9276
36.86,1522.67,37.1475,-22.3006
36.87,1523.04,36.9979,-22.6721
36.88,1523.41,36.8477,-23.0421
36.89,1523.78,36.6969,-23.4105
36.9,1524.14,36.5457,-23.7775
36.91,1524.51,36.3939,-24.143
36.92,1524.87,36.2415,-24.5069
36.93,1525.23,36.0886,-24.8693
36.94,1525.59,35.9353,-25.2302
36.95,1525.95,35.7814,-25.5896
36.96,1526.3,35.627,-25.9474
36.97,1526.66,35.472,-26.3036
36.98,1527.01,35.3166,-26.6584
36.99,1527.36,35.1607,-27.0115
37,1527.71,35.0043,-27.3631
37.01,1528.06,34.8475,-27.7132
37.02,1528.41,34.6901,-28.0616
37.03,1528.75,34.5323,-28.4085
37.04,1529.1,34.374,-28.7539
37.05,1529.44,34.2152,-29.0976
37.06,1529.78,34.056,-29.4398
37.07,1530.12,33.8964,-29.7803
37.08,1530.46,33.7362,-30.1193
37.09,1530.79,33.5757,-30.4566
37.1,1531.13,33.4147,-30.7924
37.11,1531.46,33.2533,-31.1266
37.12,1531.79,33.0914,-31.4591
37.13,1532.12,32.9291,-31.79
37.14,1532.45,32.7665,-32.1193
37.15,1532.77,32.6034,-32.447
37.16,1533.1,32.4398,-32.773
37.17,1533.42,32.2759,-33.0974
37.18,1533.74,32.1116,-33.4201
37.19,1534.06,31.9469,-33.7413
37.2,1534.38,31.7819,-34.0607
37.21,1534.69,31.6164,-34.3786
37.22,1535.01,31.4505,-34.6947
37.23,1535.32,31.2843,-35.0092
37.24,1535.63,31.1178,-35.3221
37.25,1535.94,30.9508,-35.6332
37.26,1536.25,30.7835,-35.9428
37.27,1536.56,30.6159,-36.2506
37.28,1536.86,30.4479,-36.5567
37.29,1537.16,30.2796,-36.8612
37.3,1537.47,30.1109,-37.164
37.31,1537.47,0,-37.4651
37.32,1537.82,35.8517,-37.4651
37.33,1537.82,0,-37.8236
37.34,1538.18,35.5172,-37.8236
37.35,1538.18,0,-38.1788
37.36,1538.53,35.1816,-38.1788
37.37,1538.53,0,-38.5306
37.38,1538.88,34.8448,-38.5306
37.39,1538.88,0,-38.8791
37.4,1539.22,34.507,-38.8791
37.41,1539.22,0,-39.2242
37.42,1539.57,34.1682,-39.2242
37.43,1539.57,0,-39.5658
37.44,1539.9,33.8283,-39.5658
37.45,1539.9,0,-39.9041
37.46,1540.24,33.4874,-39.9041
37.47,1540.24,0,-40.239
37.48,1540.57,33.1455,-40.239
37.49,1540.57,0,-40.5704
37.5,1540.9,32.8026,-40.5704
37.51,1540.9,0,-40.8985
37.52,1541.22,32.4588,-40.8985
37.53,1541.22,0,-41.2231
37.54,1541.54,32.1141,-41.2231
37.55,1541.54,0,-41.5442
37.56,1541.86,31.7685,-41.5442
37.57,1541.86,0,-41.8619
37.58,1542.18,31.422,-41.8619
37.59,1542.18,0,-42.1761
37.6,1542.49,31.0747,-42.1761
37.61,1542.49,0,-42.4869
37.62,1542.79,30.7265,-42.4869
37.63,1542.79,0,-42.7941
37.64,1543.1,30.3776,-42.7941
37.65,1543.1,0,-43.0979
37.66,1543.4,30.0279,-43.0979
37.67,1543.4,0,-43.3982
37.68,1543.4,0,-43.3982
37.69,1543.4,0,-43.3982
37.7,1543.4,0,-43.3982
37.71,1543.4,0,-43.3982
37.72,1543.4,0,-43.3982
37.73,1543.4,0,-43.3982
37.74,1543.4,0,-43.3982
37.75,1543.4,0,-43.3982
37.76,1543.4,0,-43.3982
37.77,1543.4,0,-43.3982
37.78,1543.4,0,-43.3982
37.79,1543.4,0,-43.3982
37.8,1543.4,0,-43.3982
37.81,1543.4,0,-43.3982
37.82,1543.4,0,-43.3982
37.83,1543.4,0,-43.3982
37.84,1543.4,0,-43.3982
37.85,1543.4,0,-43.3982
37.86,1543.4,0,-43.3982
37.87,1543.4,0,-43.3982
37.88,1543.4,0,-43.3982
37.89,1543.4,0,-43.3982
37.9,1543.4,0,-43.3982
37.91,1543.4,0,-43.3982
37.92,1543.4,0,-43.3982
37.93,1543.4,0,-43.3982
37.94,1543.4,0,-43.3982
37.95,1543.4,0,-43.3982
37.96,1543.4,0,-43.3982
37.97,1543.4,0,-43.3982
37.98,1543.4,0,-43.3982
37.99,1543.4,0,-43.3982
38,1543.4,0,-43.3982
38.01,1543.4,0,-43.3982
38.02,1543.4,0,-43.3982
38.03,1543.4,0,-43.3982
38.04,1543.4,0,-43.3982
38.05,1543.4,0,-43.3982
38.06,1543.4,0,-43.3982
38.07,1543.4,0,-43.3982
38.08,1543.4,0,-43.3982
38.09,1543.4,0,-43.3982
38.1,1543.4,0,-43.3982
38.11,1543.4,0,-43.3982
38.12,1543.4,0,-43.3982
38.13,1543.4,0,-43.3982
38.14,1543.4,0,-43.3982
38.15,1543.4,0,-43.3982
38.16,1543.4,0,-43.3982
38.17,1543.4,0,-43.3982
38.18,1543.4,0,-43.3982
38.19,1543.4,0,-43.3982
38.2,1543.4,0,-43.3982
38.21,1543.4,0,-43.3982
38.22,1543.4,0,-43.3982
38.23,1543.4,0,-43.3982
38.24,1543.4,0,-43.3982
38.25,1543.4,0,-43.3982
38.26,1543.4,0,-43.3982
38.27,1543.4,0,-43.3982
38.28,1543.4,0,-43.3982
38.29,1543.4,0,-43.3982
38.3,1543.4,0,-43.3982
38.31,1543.4,0,-43.3982
38.32,1543.4,0,-43.3982
38.33,1543.4,0,-43.3982
38.34,1543.4,0,-43.3982
38.35,1543.4,0,-43.3982
38.36,1543.4,0,-43.3982
38.37,1543.4,0,-43.3982
38.38,1543.4,0,-43.3982
38.39,1543.4,0,-43.3982
38.4,1543.4,0,-43.3982
38.41,1543.4,0,-43.3982
38.42,1543.4,0,-43.3982
38.43,1543.4,0,-43.3982
38.44,1543.4,0,-43.3982
38.45,1543.4,0,-43.3982
38.46,1543.4,0,-43.3982
38.47,1543.4,0,-43.3982
38.48,1543.4,0,-43.3982
38.49,1543.4,0,-43.3982
38.5,1543.4,0,-43.3982
38.51,1543.4,0,-43.3982
38.52,1543.4,0,-43.3982
38.53,1543.4,0,-43.3982
38.54,1543.4,0,-43.3982
38.55,1543.4,0,-43.3982
38.56,1543.4,0,-43.3982
38.57,1543.4,0,-43.3982
38.58,1543.4,0,-43.3982
38.59,1543.4,0,-43.3982
38.6,1543.4,0,-43.3982
38.61,1543.4,0,-43.3982
38.62,1543.4,0,-43.3982
38.63,1543.4,0,-43.3982
38.64,1543.4,0,-43.3982
38.65,1543.4,0,-43.3982
38.66,1543.4,0,-43.3982
38.67,1543.4,0,-43.3982
38.68,1543.4,0,-43.3982
38.69,1543.4,0,-43.3982
38.7,1543.4,0,-43.3982
38.71,1543.4,0,-43.3982
38.72,1543.4,0,-43.3982
38.73,1543.4,0,-43.3982
38.74,1543.4,0,-43.3982
38.75,1543.4,0,-43.3982
38.76,1543.4,0,-43.3982
38.77,1543.4,0,-43.3982
